,source_id,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
129,686135770160153728,133.88738787734948,22.518287963272456,-4.358742061995698,-14.158247614271772,1,0,15.4370002746582,14.7323999404907,-58.607216317816324,3.4667586387942606,-9.128161409930645,-0.4530003714328459
130,686177104925307776,133.49234737811003,22.648808765312115,-5.7576763400134645,-12.343436041561993,1,0,17.9794998168945,17.4137992858887,-58.68185495841527,3.846928475060247,-8.294081441456193,1.7286031362442813
131,685992421331639424,133.32539711347576,21.848097974563565,-4.387644744630835,-11.779562791823908,1,0,19.6159992218018,18.8980007171631,-59.45087473391334,3.571068986661033,-7.14334008483196,0.8350188958978486
132,686183251022537216,133.0792958044658,22.526258279457338,-4.124203061112056,-13.060998818185974,1,0,20.2649002075195,18.4486999511719,-58.9823446407388,4.112637011418843,-8.097361769407577,0.002063023110627755
133,686116391267073024,133.48643251975636,22.358840090023918,-6.505544452536323,-11.311745221560447,1,0,,19.7693996429443,-58.934502451916046,3.7035489304804377,-7.799531291474081,2.8910348797042014
134,686070589736301696,133.05986650246697,22.286410163664495,-3.8844490115656125,-12.434756013275196,1,0,18.906400680542,17.5076999664307,-59.198538884029176,4.006128524788033,-7.4451026994112555,0.10952235010704496
135,685935895265829504,134.41256644602367,22.410248909306844,-3.1960522215487064,-12.566597738888866,1,0,17.6704006195068,16.457799911499,-58.45007339939025,2.994954610515197,-7.1464217736802205,-0.6959510462167174
136,637760758935115648,140.4610430309998,21.238618725647544,-4.014918767668564,-13.074927285662692,1,0,21.0333003997803,19.353099822998,-56.45304908209374,-2.381830880639151,-7.784356091629607,-0.9892451509659298
137,637889371731017088,142.25301749223425,21.505778794236626,-4.916899602538358,-11.252617968074782,1,0,,,-55.30473855158522,-3.623241643348805,-6.685769083363121,0.569657683617883
138,637883766799030784,142.2228317829442,21.5239895501875,-4.598581005288293,-13.717111153983508,1,0,22.2880992889404,19.8955001831055,-55.305338474396194,-3.5897767881237472,-8.551896775528968,-1.0680983437069995
139,637826111157738880,142.07871258146398,20.933840410922244,-3.227100439505556,-13.613202222700103,1,0,21.9557991027832,19.5293006896973,-55.8711324151883,-3.8077968072453525,-7.727927719122422,-2.139275779975553
140,637603838010218880,140.19677236090502,20.828028911425516,-5.7838534958458,-11.837146317062624,1,0,18.6569004058838,18.1257991790771,-56.93208899036489,-2.4004415399247403,-7.742290509561742,1.1923588942670966
141,637576865615361408,140.3064362816379,20.50295041167879,-4.2982691202978005,-12.555117912003256,1,0,19.3054008483887,18.4022006988525,-57.14822420775846,-2.664224012980322,-7.537535838603141,-0.46248424114458714
142,637942491886585472,142.05045021224984,21.70114219968884,-6.0635415498356515,-11.640174476471959,1,0,21.9692993164063,19.8414993286133,-55.247789363217294,-3.3578989486527178,-7.647901031565175,1.3307628975220338
143,637601192310372480,140.150332027093,20.83538841772875,-6.696448019463791,-13.310215176904368,1,0,19.7861003875732,17.8311996459961,-56.94968187491867,-2.360078985935664,-9.47583094842408,1.1565189155907964
144,637620060101748224,139.72950414689205,20.604740174632017,-5.5394774396985555,-13.872049015616323,1,0,18.11549949646,17.636999130249,-57.35804270970914,-2.1560529929307375,-9.338328042515617,-0.07015181295873678
145,637883388841893120,142.19799074407393,21.47614545613878,-3.1496726412691514,-11.613556490607793,1,0,21.7021999359131,19.6396007537842,-55.3580342235785,-3.5973473440049553,-6.000545798616981,-1.091962155203197
146,637778041883713536,140.06697892161773,21.49300575345998,-5.038241144312026,-12.475379127523697,1,0,18.8894004821777,18.256799697876,-56.44118866293394,-1.9354596753681328,-7.850734635420781,0.24639677304348837
147,686367522299630080,134.84950050345174,23.104660122245967,-3.010435556140407,-13.054479389386339,1,0,21.6303997039795,19.5375003814697,-57.64625056528075,3.0086780091625362,-7.426262775891052,-1.138118073269632
